year,code,amount,name,topname,depname,depcat,cat,ref
2010,3303010900,4573000,無細項,行政院主管,行政院,法制業務,行政支出,2.1.3
2010,3303011100,9000000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.4
2010,3303011500,50308000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.5
2010,3303011600,49896000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.6
2010,3303011700,59849000,無細項,行政院主管,行政院,飛航安全業務,行政支出,2.1.7
2010,3303011800,34126000,無細項,行政院主管,行政院,國土安全規劃,行政支出,2.1.8
2010,3303019000,9673000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.9.1
2010,3303019800,3000000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.10
2010,3303100100,648563000,無細項,行政院主管,主計處,一般行政,行政支出,2.2.1
2010,3303101000,4631000,中央總預算核編及執行,行政院主管,主計處,公務機關歲計會計業務,行政支出,2.2.2.1
2010,3303101100,2484000,特種基金預算核編及執行,行政院主管,主計處,特種基金歲計會計業務,行政支出,2.2.3.1
2010,3303101200,4712000,統計行政與統計標準,行政院主管,主計處,統計業務,行政支出,2.2.4.1
2010,3303101300,118366000,基本國勢調查,行政院主管,主計處,普查及抽樣調查業務,行政支出,2.2.5.1
2010,3303101500,16232000,無細項,行政院主管,主計處,主計業務視導與訓練,行政支出,2.2.6
2010,3303109000,9900000,營建工程,行政院主管,主計處,一般建築及設備,行政支出,2.2.7.1
2010,3303109800,1350000,無細項,行政院主管,主計處,第一預備金,行政支出,2.2.8
2010,3303110100,159408000,無細項,行政院主管,主計處電子處理資料中心,一般行政,行政支出,2.3.1
2010,3303111000,10633000,無細項,行政院主管,主計處電子處理資料中心,各機關應用電子計算機作業之審查輔導,行政支出,2.3.2
2010,3303111100,7619000,無細項,行政院主管,主計處電子處理資料中心,電子計算機作業系統之分析設計,行政支出,2.3.3
2010,3303111200,6212000,無細項,行政院主管,主計處電子處理資料中心,電子計算機技術之研究與訓練,行政支出,2.3.4
2010,3303111300,11900000,無細項,行政院主管,主計處電子處理資料中心,電子計算機之管理與資料處理,行政支出,2.3.5
2010,3303111400,3995000,無細項,行政院主管,主計處電子處理資料中心,資訊系統推廣服務,行政支出,2.3.6
2010,3303119000,40000,交通及運輸設備,行政院主管,主計處電子處理資料中心,一般建築及設備,行政支出,2.3.7.1
2010,3303119800,500000,無細項,行政院主管,主計處電子處理資料中心,第一預備金,行政支出,2.3.8
2010,3903201100,142268000,國際新聞規劃及研究,行政院主管,新聞局,國際新聞業務,外交支出,2.4.1.1
2010,5303200100,605770000,無細項,行政院主管,新聞局,一般行政,文化支出,2.4.2
2010,5303201000,4246000,新聞發布與新聞聯繫工作,行政院主管,新聞局,國內新聞業務,文化支出,2.4.3.1
2010,5303201200,515636000,廣播電視事業輔導,行政院主管,新聞局,大眾傳播事業輔導,文化支出,2.4.4.1
2010,5303201300,78225000,無細項,行政院主管,新聞局,綜合計畫業務,文化支出,2.4.5
2010,5303201600,306938000,無細項,行政院主管,新聞局,對財團法人中央通訊社捐助,文化支出,2.4.6
2010,5303201800,490357000,無細項,行政院主管,新聞局,對財團法人中央廣播電台捐助,文化支出,2.4.7
2010,5303201900,900000000,無細項,行政院主管,新聞局,對財團法人公視基金會捐贈,文化支出,2.4.8
2010,5303202000,1053590000,無細項,行政院主管,新聞局,對中華電視公司捐贈收買非公股股份,文化支出,2.4.9
2010,5303202100,30392000,無細項,行政院主管,新聞局,地方新聞業務,文化支出,2.4.10
2010,5303209000,2898000,其他設備,行政院主管,新聞局,一般建築及設備,文化支出,2.4.11.1
2010,5303209800,4260000,無細項,行政院主管,新聞局,第一預備金,文化支出,2.4.12
2010,3303300100,338056000,無細項,行政院主管,人事行政局,一般行政,行政支出,2.5.1
2010,3303302100,110488000,創新人事服務,行政院主管,人事行政局,人事業務之策進執行及人員之考訓,行政支出,2.5.2.1
2010,3303309000,710000,交通及運輸設備,行政院主管,人事行政局,一般建築及設備,行政支出,2.5.3.1
2010,3303309800,1080000,無細項,行政院主管,人事行政局,第一預備金,行政支出,2.5.4
2010,7503303400,53430000,無細項,行政院主管,人事行政局,第一屆資深中央民代自願退職給付,退休撫卹給付支出,2.5.5
2010,7503303600,9702000,無細項,行政院主管,人事行政局,因公殘廢死亡慰問給付,退休撫卹給付支出,2.5.6
2010,7503304300,40000000,無細項,行政院主管,人事行政局,公教員工資遣退職給付,退休撫卹給付支出,2.5.7
2010,8903304500,2274942000,無細項,行政院主管,人事行政局,公教人員婚喪生育及子女教育補助,其他支出,2.5.8
2010,3303310100,58085000,無細項,行政院主管,公務人力發展中心,一般行政,行政支出,2.6.1
2010,3303311000,87538000,無細項,行政院主管,公務人力發展中心,訓練輔導及研究,行政支出,2.6.2
2010,3303319800,600000,無細項,行政院主管,公務人力發展中心,第一預備金,行政支出,2.6.3
2010,3303320100,63848000,無細項,行政院主管,公務人員住宅及福利委員會,一般行政,行政支出,2.7.1
2010,3303321000,9646000,無細項,行政院主管,公務人員住宅及福利委員會,宿舍管理及福利服務,行政支出,2.7.2
2010,3303329800,100000,無細項,行政院主管,公務人員住宅及福利委員會,第一預備金,行政支出,2.7.3
2010,3303330100,91899000,無細項,行政院主管,地方行政研習中心,一般行政,行政支出,2.8.1
2010,3303330200,48957000,無細項,行政院主管,地方行政研習中心,地方公務人員訓練,行政支出,2.8.2
2010,3303339800,600000,無細項,行政院主管,地方行政研習中心,第一預備金,行政支出,2.8.3
2010,5303400100,469223000,無細項,行政院主管,國立故宮博物院,一般行政,文化支出,2.9.1
2010,5303400200,32549000,無細項,行政院主管,國立故宮博物院,文物管理,文化支出,2.9.2
2010,5303400300,60827000,無細項,行政院主管,國立故宮博物院,文物展覽,文化支出,2.9.3
2010,5303400400,153081000,無細項,行政院主管,國立故宮博物院,資訊管理,文化支出,2.9.4
2010,5303400500,11819000,無細項,行政院主管,國立故宮博物院,保存維護與文化行銷,文化支出,2.9.5
2010,5303400700,10938000,無細項,行政院主管,國立故宮博物院,安全系統管理維護,文化支出,2.9.6
2010,5303400800,250000000,無細項,行政院主管,國立故宮博物院,故宮南部院區籌建,文化支出,2.9.7
2010,5303409000,18980000,營建工程,行政院主管,國立故宮博物院,一般建築及設備,文化支出,2.9.8.1
2010,5303409800,4000000,無細項,行政院主管,國立故宮博物院,第一預備金,文化支出,2.9.9
2010,6103500100,509577000,無細項,行政院主管,經濟建設委員會,一般行政,其他經濟服務支出,2.10.1
2010,6103501000,27341000,研擬國家建設計畫,行政院主管,經濟建設委員會,經建計畫之設計、研審及協調,其他經濟服務支出,2.10.2.1
2010,6103501100,6567000,強化國家建設財務規劃審議及有效運用國家資金,行政院主管,經濟建設委員會,經建計畫之評估及考核,其他經濟服務支出,2.10.3.1
2010,6103509000,810000,交通及運輸設備,行政院主管,經濟建設委員會,一般建築及設備,其他經濟服務支出,2.10.4.1
2010,6103509800,900000,無細項,行政院主管,經濟建設委員會,第一預備金,其他經濟服務支出,2.10.5
2010,4003510100,167773000,無細項,行政院主管,金融監督管理委員會,一般行政,財務支出,2.11.1
2010,4003510200,12791000,無細項,行政院主管,金融監督管理委員會,金融監理,財務支出,2.11.2
2010,4003519800,1400000,無細項,行政院主管,金融監督管理委員會,第一預備金,財務支出,2.11.3
2010,4003520100,303038000,無細項,行政院主管,銀行局,一般行政,財務支出,2.12.1
2010,4003520300,6884000,無細項,行政院主管,銀行局,銀行監理,財務支出,2.12.2
2010,4003529000,0,交通及運輸設備,行政院主管,銀行局,一般建築及設備,財務支出,2.12.3.1
2010,4003529800,800000,無細項,行政院主管,銀行局,第一預備金,財務支出,2.12.4
2010,4003530100,293911000,無細項,行政院主管,證券期貨局,一般行政,財務支出,2.13.1
2010,4003530400,7239000,無細項,行政院主管,證券期貨局,證券期貨市場監理,財務支出,2.13.2
2010,4003539800,1200000,無細項,行政院主管,證券期貨局,第一預備金,財務支出,2.13.3
2010,4003540100,110379000,無細項,行政院主管,保險局,一般行政,財務支出,2.14.1
2010,4003540500,3882000,無細項,行政院主管,保險局,保險監理,財務支出,2.14.2
2010,4003549800,50000,無細項,行政院主管,保險局,第一預備金,財務支出,2.14.3
2010,4003550100,348922000,無細項,行政院主管,檢查局,一般行政,財務支出,2.15.1
2010,4003550600,6426000,無細項,行政院主管,檢查局,金融機構檢查,財務支出,2.15.2
2010,4003559800,2129000,無細項,行政院主管,檢查局,第一預備金,財務支出,2.15.3
2010,3803600100,84511000,無細項,行政院主管,中央選舉委員會及所屬,一般行政,民政支出,2.16.1
2010,3803601000,17323000,無細項,行政院主管,中央選舉委員會及所屬,選舉業務,民政支出,2.16.2
2010,3803601100,322975000,無細項,行政院主管,中央選舉委員會及所屬,地方選舉委員會行政業務,民政支出,2.16.3
2010,3803601300,431046000,無細項,行政院主管,中央選舉委員會及所屬,政黨競選經費補助,民政支出,2.16.4
2010,3803609000,400000,其他設備,行政院主管,中央選舉委員會及所屬,一般建築及設備,民政支出,2.16.5.1
2010,3803609800,825000,無細項,行政院主管,中央選舉委員會及所屬,第一預備金,民政支出,2.16.6
2010,5303700100,278259000,無細項,行政院主管,文化建設委員會及所屬,一般行政,文化支出,2.17.1
2010,5303701000,86050000,文化發展策劃與推動,行政院主管,文化建設委員會及所屬,文化發展業務,文化支出,2.17.2.1
2010,5303701100,193867000,文學歷史語文及文化傳播工作,行政院主管,文化建設委員會及所屬,人文及文化傳播業務,文化支出,2.17.3.1
2010,5303701400,628446000,無細項,行政院主管,文化建設委員會及所屬,社區營造業務,文化支出,2.17.4
2010,5303701500,345652000,視覺藝術之策劃與推動,行政院主管,文化建設委員會及所屬,表演及視覺藝術業務,文化支出,2.17.5.1
2010,5303701600,277929000,無細項,行政院主管,文化建設委員會及所屬,國際文化交流業務,文化支出,2.17.6
2010,5303701700,1488506000,文化資產總管理處籌備業務,行政院主管,文化建設委員會及所屬,文化資產業務,文化支出,2.17.7.1
2010,5303701800,62415000,新竹生活美學館業務,行政院主管,文化建設委員會及所屬,生活美學業務,文化支出,2.17.8.1
2010,5303709800,15000000,無細項,行政院主管,文化建設委員會及所屬,第一預備金,文化支出,2.17.9
2010,6903750100,133500000,無細項,行政院主管,青年輔導委員會及所屬,一般行政,國民就業支出,2.18.1
2010,6903751000,71127000,青年創業輔導與創業理念培育,行政院主管,青年輔導委員會及所屬,青年輔導工作,國民就業支出,2.18.2.1
2010,6903751200,68832000,無細項,行政院主管,青年輔導委員會及所屬,職業訓練,國民就業支出,2.18.3
2010,6903759000,285000,其他設備,行政院主管,青年輔導委員會及所屬,一般建築及設備,國民就業支出,2.18.4.1
2010,6903759800,1340000,無細項,行政院主管,青年輔導委員會及所屬,第一預備金,國民就業支出,2.18.5
2010,3303800100,279852000,無細項,行政院主管,研究發展考核委員會,一般行政,行政支出,2.19.1
2010,3303801000,18839000,無細項,行政院主管,研究發展考核委員會,研究發展,行政支出,2.19.2
2010,3303801100,6735000,無細項,行政院主管,研究發展考核委員會,綜合計畫,行政支出,2.19.3
2010,3303801200,7872000,無細項,行政院主管,研究發展考核委員會,管制考核,行政支出,2.19.4
2010,3303801300,218227000,無細項,行政院主管,研究發展考核委員會,資訊管理,行政支出,2.19.5
2010,3303801400,39819000,無細項,行政院主管,研究發展考核委員會,政府出版品管理,行政支出,2.19.6
2010,3303801600,12257000,無細項,行政院主管,研究發展考核委員會,地方發展,行政支出,2.19.7
2010,3303801700,1046000000,無細項,行政院主管,研究發展考核委員會,政府資通建設,行政支出,2.19.8
2010,3303801800,120000000,無細項,行政院主管,研究發展考核委員會,提升國人英語力建設,行政支出,2.19.9
2010,3303809000,5048000,其他設備,行政院主管,研究發展考核委員會,一般建築及設備,行政支出,2.19.10.1
2010,3303809800,300000,無細項,行政院主管,研究發展考核委員會,第一預備金,行政支出,2.19.11
2010,5203802100,84153000,無細項,行政院主管,研究發展考核委員會,社會發展政策研究,科學支出,2.19.12
2010,3303810100,137587000,無細項,行政院主管,檔案管理局,一般行政,行政支出,2.20.1
2010,3303811000,5108000,無細項,行政院主管,檔案管理局,檔案管理綜合企劃與管考,行政支出,2.20.2
2010,3303811100,1265000,無細項,行政院主管,檔案管理局,檔案徵集作業,行政支出,2.20.3
2010,3303811200,5633000,無細項,行政院主管,檔案管理局,檔案典藏維護,行政支出,2.20.4
2010,3303811300,2917000,無細項,行政院主管,檔案管理局,檔案應用服務,行政支出,2.20.5
2010,3303811400,5418000,無細項,行政院主管,檔案管理局,檔案資訊作業,行政支出,2.20.6
2010,3303811600,150000000,無細項,行政院主管,檔案管理局,國家檔案數位服務計畫,行政支出,2.20.7
2010,3303819000,3335000,其他設備,行政院主管,檔案管理局,一般建築及設備,行政支出,2.20.8.1
2010,3303819800,100000,無細項,行政院主管,檔案管理局,第一預備金,行政支出,2.20.9
2010,5203812100,9316000,無細項,行政院主管,檔案管理局,臺灣產業經濟檔案數位典藏計畫,科學支出,2.20.10
2010,6003850100,590231000,無細項,行政院主管,國家通訊傳播委員會,一般行政,交通支出,2.21.1
2010,6003859800,100000,無細項,行政院主管,國家通訊傳播委員會,第一預備金,交通支出,2.21.2
2010,3303900100,327943000,無細項,行政院主管,大陸委員會,一般行政,行政支出,2.22.1
2010,3303901000,59448000,無細項,行政院主管,大陸委員會,企劃業務,行政支出,2.22.2
2010,3303901200,70500000,無細項,行政院主管,大陸委員會,經濟業務,行政支出,2.22.3
2010,3303901300,285141000,無細項,行政院主管,大陸委員會,法政業務,行政支出,2.22.4
2010,3303901400,230899000,無細項,行政院主管,大陸委員會,港澳業務,行政支出,2.22.5
2010,3303901500,79478000,無細項,行政院主管,大陸委員會,聯絡業務,行政支出,2.22.6
2010,3303909800,2000000,無細項,行政院主管,大陸委員會,第一預備金,行政支出,2.22.7
2010,5303901100,70937000,無細項,行政院主管,大陸委員會,文教業務,文化支出,2.22.8
2010,6103920100,286937000,無細項,行政院主管,公平交易委員會,一般行政,其他經濟服務支出,2.23.1
2010,6103921000,12469000,限制競爭行為調查處理,行政院主管,公平交易委員會,公平交易業務,其他經濟服務支出,2.23.2.1
2010,6103929000,0,交通及運輸設備,行政院主管,公平交易委員會,一般建築及設備,其他經濟服務支出,2.23.3.1
2010,6103929800,500000,無細項,行政院主管,公平交易委員會,第一預備金,其他經濟服務支出,2.23.4
2010,6103930100,91993000,無細項,行政院主管,消費者保護委員會,一般行政,其他經濟服務支出,2.24.1
2010,6103930200,11300000,無細項,行政院主管,消費者保護委員會,綜合企劃業務,其他經濟服務支出,2.24.2
2010,6103930300,6152000,無細項,行政院主管,消費者保護委員會,督導業務,其他經濟服務支出,2.24.3
2010,6103930400,1322000,無細項,行政院主管,消費者保護委員會,法制業務,其他經濟服務支出,2.24.4
2010,6103930500,2095000,無細項,行政院主管,消費者保護委員會,消費者保護官業務,其他經濟服務支出,2.24.5
2010,6103939800,200000,無細項,行政院主管,消費者保護委員會,第一預備金,其他經濟服務支出,2.24.6
2010,3303950100,340032000,無細項,行政院主管,公共工程委員會,一般行政,行政支出,2.25.1
2010,3303951000,86548000,無細項,行政院主管,公共工程委員會,公共工程企劃及法規業務,行政支出,2.25.2
2010,3303952000,135017000,無細項,行政院主管,公共工程委員會,公共工程技術業務,行政支出,2.25.3
2010,3303953000,31897000,無細項,行政院主管,公共工程委員會,公共工程管理業務,行政支出,2.25.4
2010,3303959000,0,交通及運輸設備,行政院主管,公共工程委員會,一般建築及設備,行政支出,2.25.5.1
2010,3303959800,3500000,無細項,行政院主管,公共工程委員會,第一預備金,行政支出,2.25.6
2010,3803970100,253558000,無細項,行政院主管,原住民族委員會,一般行政,民政支出,2.26.1
2010,3803970200,170255000,無細項,行政院主管,原住民族委員會,綜合規劃發展,民政支出,2.26.2
2010,3803970500,2271218000,無細項,行政院主管,原住民族委員會,經濟及公共建設業務,民政支出,2.26.3
2010,3803970600,222061000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.26.4
2010,3803970800,546000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.26.5
2010,3803978100,500000000,原住民族綜合發展基金,行政院主管,原住民族委員會,非營業特種基金,民政支出,2.26.6.1
2010,3803979800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.26.7
2010,5103970300,1172290000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.26.8
2010,6703970400,1635823000,無細項,行政院主管,原住民族委員會,社會服務推展,社會救助支出,2.26.9
2010,6703970900,517000000,無細項,行政院主管,原住民族委員會,促進原住民就業,社會救助支出,2.26.10
2010,3803960100,62212000,無細項,行政院主管,文化園區管理局,一般行政,民政支出,2.27.1
2010,3803960200,60471000,無細項,行政院主管,文化園區管理局,藝術展示表演及教育推廣業務,民政支出,2.27.2
2010,3803969000,25047000,營建工程,行政院主管,文化園區管理局,一般建築及設備,民政支出,2.27.3.1
2010,3803969800,500000,無細項,行政院主管,文化園區管理局,第一預備金,民政支出,2.27.4
2010,5303980100,180587000,無細項,行政院主管,體育委員會,一般行政,文化支出,2.28.1
2010,5303981000,63571000,無細項,行政院主管,體育委員會,體育行政業務,文化支出,2.28.2
2010,5303982000,576312000,推展全民運動,行政院主管,體育委員會,國家體育建設,文化支出,2.28.3.1
2010,5303983000,70000000,無細項,行政院主管,體育委員會,國家體育場管理處,文化支出,2.28.4
2010,5303989800,3200000,無細項,行政院主管,體育委員會,第一預備金,文化支出,2.28.5
2010,3803990100,164379000,無細項,行政院主管,客家委員會及所屬,一般行政,民政支出,2.29.1
2010,3803991000,263002000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,民政支出,2.29.2
2010,3803992000,56755000,無細項,行政院主管,客家委員會及所屬,海外合作交流,民政支出,2.29.3
2010,3803999000,0,交通及運輸設備,行政院主管,客家委員會及所屬,一般建築及設備,民政支出,2.29.4.1
2010,3803999800,13000000,無細項,行政院主管,客家委員會及所屬,第一預備金,民政支出,2.29.5
2010,5303993000,1462511000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,2.29.6
2010,5303994000,823201000,無細項,行政院主管,客家委員會及所屬,台灣客家文化中心規劃興建,文化支出,2.29.7
2010,3404010100,1764667000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1
2010,3404010200,284213000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1
2010,3404010300,10495000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3
2010,3404010400,5980000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4
2010,3404010500,44610000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5
2010,3404010600,27790000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6
2010,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7
2010,3404019000,42177000,營建工程,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1
2010,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9
2010,3505010100,1134842000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1
2010,3505011000,6277000,無細項,司法院主管,司法院,大法官議事業務,司法支出,4.1.2
2010,3505011300,5127000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3
2010,3505011400,5098000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4
2010,3505011500,5083000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5
2010,3505011600,13700000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6
2010,3505011700,19821000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7
2010,3505019000,108000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.1
2010,3505019800,1017000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.9
2010,6805011900,918827000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.10
2010,7505011900,188058000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.11
2010,3505050100,526331000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1
2010,3505051000,7540000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2
2010,3505059000,540000,交通及運輸設備,司法院主管,最高法院,一般建築及設備,司法支出,4.2.3.1
2010,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,4.2.4
2010,3505100100,156851000,無細項,司法院主管,最高行政法院,一般行政,司法支出,4.3.1
2010,3505101000,4217000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,4.3.2
2010,3505109000,1904000,其他設備,司法院主管,最高行政法院,一般建築及設備,司法支出,4.3.3.1
2010,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,4.3.4
2010,3505110100,260221000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,4.4.1
2010,3505111000,7920000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,4.4.2
2010,3505119000,640000,交通及運輸設備,司法院主管,臺北高等行政法院,一般建築及設備,司法支出,4.4.3.1
2010,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,4.4.4
2010,3505120100,128381000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,4.5.1
2010,3505121000,3925000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,4.5.2
2010,3505129000,0,交通及運輸設備,司法院主管,臺中高等行政法院,一般建築及設備,司法支出,4.5.3.1
2010,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,4.5.4
2010,3505130100,168391000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,4.6.1
2010,3505131000,6837000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,4.6.2
2010,3505139000,0,交通及運輸設備,司法院主管,高雄高等行政法院,一般建築及設備,司法支出,4.6.3.1
2010,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,4.6.4
2010,3505200100,91396000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,4.7.1
2010,3505201000,1483000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,4.7.2
2010,3505209000,0,交通及運輸設備,司法院主管,公務員懲戒委員會,一般建築及設備,司法支出,4.7.3.1
2010,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,4.7.4
2010,3505250100,71015000,無細項,司法院主管,司法人員研習所,一般行政,司法支出,4.8.1
2010,3505251000,46080000,無細項,司法院主管,司法人員研習所,研習業務,司法支出,4.8.2
2010,3505259000,388000,其他設備,司法院主管,司法人員研習所,一般建築及設備,司法支出,4.8.3.1
2010,3505259800,300000,無細項,司法院主管,司法人員研習所,第一預備金,司法支出,4.8.4
2010,3505260100,169801000,無細項,司法院主管,智慧財產法院,一般行政,司法支出,4.9.1
2010,3505261000,12446000,無細項,司法院主管,智慧財產法院,審判業務,司法支出,4.9.2
2010,3505269000,1349000,其他設備,司法院主管,智慧財產法院,一般建築及設備,司法支出,4.9.3.1
2010,3505269800,200000,無細項,司法院主管,智慧財產法院,第一預備金,司法支出,4.9.4
2010,3505300100,1458210000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,4.10.1
2010,3505301000,51077000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,4.10.2
2010,3505301500,25000000,無細項,司法院主管,臺灣高等法院,冤獄賠償,司法支出,4.10.3
2010,3505309000,0,營建工程,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.4.1
2010,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,4.10.5
2010,3505310100,531639000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,4.11.1
2010,3505311000,21172000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,4.11.2
2010,3505319000,0,交通及運輸設備,司法院主管,臺灣高等法院臺中分院,一般建築及設備,司法支出,4.11.3.1
2010,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,4.11.4
2010,3505320100,361909000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,4.12.1
2010,3505321000,13308000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,4.12.2
2010,3505329000,0,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2010,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2010,3505330100,421751000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2010,3505331000,17928000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2010,3505339000,889000,其他設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2010,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
