year,code,amount,name,topname,depname,depcat,cat,ref
2014,3803970500,1776159000,無細項,行政院主管,原住民族委員會,經濟及公共建設業務,民政支出,2.17.3
2014,3803970600,179090000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.17.4
2014,3803970800,546000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.17.5
2014,3803978100,282893000,原住民族綜合發展基金,行政院主管,原住民族委員會,非營業特種基金,民政支出,2.17.6.1
2014,3803979800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.17.7
2014,5103970300,1418596000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.17.8
2014,6703970400,2219777000,無細項,行政院主管,原住民族委員會,社會服務推展,社會救助支出,2.17.9
2014,6703970900,307452000,無細項,行政院主管,原住民族委員會,促進原住民就業,社會救助支出,2.17.10
2014,3803960100,63768000,無細項,行政院主管,文化園區管理局,一般行政,民政支出,2.18.1
2014,3803960200,46155000,無細項,行政院主管,文化園區管理局,藝術展示表演及教育推廣業務,民政支出,2.18.2
2014,3803969000,19447000,營建工程,行政院主管,文化園區管理局,一般建築及設備,民政支出,2.18.3.1
2014,3803969800,500000,無細項,行政院主管,文化園區管理局,第一預備金,民政支出,2.18.4
2014,3404010100,1765922000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1
2014,3404010200,292725000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1
2014,3404010300,9590000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3
2014,3404010400,5580000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4
2014,3404010500,42729000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5
2014,3404010600,29067000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6
2014,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7
2014,3404019000,31500000,營建工程,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1
2014,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9
2014,3505010100,891841000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1
2014,3505011000,5718000,無細項,司法院主管,司法院,大法官議事業務,司法支出,4.1.2
2014,3505011300,3644000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3
2014,3505011400,34704000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4
2014,3505011500,6664000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5
2014,3505011600,14959000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6
2014,3505011700,14397000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7
2014,3505019000,143000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.1
2014,3505019800,1017000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.9
2014,6805011900,946867000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.10
2014,7505011900,180853000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.11
2014,3505050100,531891000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1
2014,3505051000,6622000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2
2014,3505059000,63000,交通及運輸設備,司法院主管,最高法院,一般建築及設備,司法支出,4.2.3.1
2014,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,4.2.4
2014,3505100100,175664000,無細項,司法院主管,最高行政法院,一般行政,司法支出,4.3.1
2014,3505101000,3581000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,4.3.2
2014,3505109000,343000,其他設備,司法院主管,最高行政法院,一般建築及設備,司法支出,4.3.3.1
2014,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,4.3.4
2014,3505110100,332566000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,4.4.1
2014,3505111000,5792000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,4.4.2
2014,3505118500,66985000,無細項,司法院主管,臺北高等行政法院,司法機關擴遷建計畫,司法支出,4.4.3
2014,3505119000,0,其他設備,司法院主管,臺北高等行政法院,一般建築及設備,司法支出,4.4.4.1
2014,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,4.4.5
2014,3505120100,122625000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,4.5.1
2014,3505121000,2623000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,4.5.2
2014,3505129000,440000,其他設備,司法院主管,臺中高等行政法院,一般建築及設備,司法支出,4.5.3.1
2014,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,4.5.4
2014,3505130100,150025000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,4.6.1
2014,3505131000,4345000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,4.6.2
2014,3505139000,534000,其他設備,司法院主管,高雄高等行政法院,一般建築及設備,司法支出,4.6.3.1
2014,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,4.6.4
2014,3505200100,95731000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,4.7.1
2014,3505201000,1287000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,4.7.2
2014,3505209000,93000,其他設備,司法院主管,公務員懲戒委員會,一般建築及設備,司法支出,4.7.3.1
2014,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,4.7.4
2014,3505250100,94477000,無細項,司法院主管,法官學院,一般行政,司法支出,4.8.1
2014,3505251000,60452000,無細項,司法院主管,法官學院,研習業務,司法支出,4.8.2
2014,3505258500,109984000,無細項,司法院主管,法官學院,司法機關擴遷建計畫,司法支出,4.8.3
2014,3505259800,300000,無細項,司法院主管,法官學院,第一預備金,司法支出,4.8.4
2014,3505260100,198628000,無細項,司法院主管,智慧財產法院,一般行政,司法支出,4.9.1
2014,3505261000,4609000,無細項,司法院主管,智慧財產法院,審判業務,司法支出,4.9.2
2014,3505269000,1377000,其他設備,司法院主管,智慧財產法院,一般建築及設備,司法支出,4.9.3.1
2014,3505269800,200000,無細項,司法院主管,智慧財產法院,第一預備金,司法支出,4.9.4
2014,3505300100,1487137000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,4.10.1
2014,3505301000,39198000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,4.10.2
2014,3505301500,45036000,無細項,司法院主管,臺灣高等法院,刑事補償,司法支出,4.10.3
2014,3505308500,3300000,無細項,司法院主管,臺灣高等法院,司法機關擴遷建計畫,司法支出,4.10.4
2014,3505309000,26360000,營建工程,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.5.1
2014,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,4.10.6
2014,3505310100,625747000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,4.11.1
2014,3505311000,16361000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,4.11.2
2014,3505319000,360000,交通及運輸設備,司法院主管,臺灣高等法院臺中分院,一般建築及設備,司法支出,4.11.3.1
2014,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,4.11.4
2014,3505320100,390689000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,4.12.1
2014,3505321000,12160000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,4.12.2
2014,3505329000,6561000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2014,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2014,3505330100,461266000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2014,3505331000,18164000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2014,3505339000,0,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2014,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2014,3505340100,146438000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2014,3505341000,7254000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2014,3505349000,848000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2014,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2014,3505410100,1422885000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2014,3505411000,100367000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2014,3505411200,11116000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,4.15.3
2014,3505411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,4.15.4
2014,3505419000,1668000,營建工程,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.1
2014,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.6
2014,3505420100,629564000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2014,3505421000,66354000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2014,3505421200,7740000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,4.16.3
2014,3505421400,760000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,4.16.4
2014,3505429000,668000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.1
2014,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.6
2014,3505430100,1109254000,無細項,司法院主管,臺灣新北地方法院,一般行政,司法支出,4.17.1
2014,3505431000,93939000,無細項,司法院主管,臺灣新北地方法院,審判業務,司法支出,4.17.2
2014,3505431200,8311000,無細項,司法院主管,臺灣新北地方法院,少年事件處理,司法支出,4.17.3
2014,3505431400,819000,無細項,司法院主管,臺灣新北地方法院,公證及提存事件處理,司法支出,4.17.4
2014,3505439000,0,交通及運輸設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.5.1
2014,3505439800,561000,無細項,司法院主管,臺灣新北地方法院,第一預備金,司法支出,4.17.6
2014,3505470100,820094000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2014,3505471000,81352000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2014,3505471200,14302000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,4.18.3
2014,3505471400,1305000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,4.18.4
2014,3505478500,343386000,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.5
2014,3505479000,1273000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.6.1
2014,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.7
2014,3505480100,406377000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2014,3505481000,33970000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2014,3505481200,4903000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,4.19.3
2014,3505481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,4.19.4
2014,3505488500,770000000,無細項,司法院主管,臺灣新竹地方法院,司法機關擴遷建計畫,司法支出,4.19.5
2014,3505489000,4930000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.6.1
2014,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.7
2014,3505490100,282519000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2014,3505491000,23721000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2014,3505491200,3942000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,4.20.3
2014,3505491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,4.20.4
2014,3505499000,0,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.1
2014,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.6
2014,3505500100,1168652000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2014,3505501000,104453000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2014,3505501200,6656000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,4.21.3
2014,3505501400,830000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,4.21.4
2014,3505509000,63000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.1
2014,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.6
2014,3505510100,275169000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2014,3505511000,24400000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2014,3505511200,4170000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,4.22.3
2014,3505511400,310000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,4.22.4
2014,3505519000,1344000,其他設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.1
2014,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.6
2014,3505520100,509778000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2014,3505521000,46024000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2014,3505521200,4109000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,4.23.3
