year,code,amount,name,topname,depname,depcat,cat,ref
2019,5303400200,96355000,無細項,行政院主管,國立故宮博物院,文物研究、展覽與推廣,文化支出,2.5.2
2019,5303400300,23334000,無細項,行政院主管,國立故宮博物院,文物徵集與管理,文化支出,2.5.3
2019,5303400400,59797000,無細項,行政院主管,國立故宮博物院,南院文物研究、展覽與推廣,文化支出,2.5.4
2019,5303400500,21361000,無細項,行政院主管,國立故宮博物院,南院文物徵集與管理,文化支出,2.5.5
2019,5303400600,136892000,無細項,行政院主管,國立故宮博物院,安全管理維護,文化支出,2.5.6
2019,5303400700,868678000,無細項,行政院主管,國立故宮博物院,新故宮計畫,文化支出,2.5.7
2019,5303409000,1080000,交通及運輸設備,行政院主管,國立故宮博物院,一般建築及設備,文化支出,2.5.8.1
2019,5303409800,3600000,無細項,行政院主管,國立故宮博物院,第一預備金,文化支出,2.5.9
2019,6103410100,808770000,無細項,行政院主管,國家發展委員會,一般行政,其他經濟服務支出,2.6.1
2019,6103411000,20251000,無細項,行政院主管,國家發展委員會,規劃及推動國家發展計畫綜合業務,其他經濟服務支出,2.6.2
2019,6103411100,19500000,無細項,行政院主管,國家發展委員會,研擬經濟政策、協調推動財經措施,其他經濟服務支出,2.6.3
2019,6103411200,15453000,無細項,行政院主管,國家發展委員會,促進社會發展及計畫審議協調,其他經濟服務支出,2.6.4
2019,6103411300,436624000,無細項,行政院主管,國家發展委員會,促進產業發展,其他經濟服務支出,2.6.5
2019,6103411400,10391000,無細項,行政院主管,國家發展委員會,促進人力資源發展、完善老年經濟安全制度,其他經濟服務支出,2.6.6
2019,6103411500,23766000,無細項,行政院主管,國家發展委員會,健全國土規劃及經營管理,其他經濟服務支出,2.6.7
2019,6103411600,11839000,無細項,行政院主管,國家發展委員會,管制考核,其他經濟服務支出,2.6.8
2019,6103411700,212651000,無細項,行政院主管,國家發展委員會,健全資訊管理，提升應用效率,其他經濟服務支出,2.6.9
2019,6103411800,375419000,無細項,行政院主管,國家發展委員會,深化推動政府資通訊應用建設,其他經濟服務支出,2.6.10
2019,6103411900,4626000,無細項,行政院主管,國家發展委員會,推動法規鬆綁與革新、強化經貿競爭力,其他經濟服務支出,2.6.11
2019,6103418100,1050000000,花東地區永續發展基金,行政院主管,國家發展委員會,非營業特種基金,其他經濟服務支出,2.6.12.1
2019,6103419000,5091000,營建工程,行政院主管,國家發展委員會,一般建築及設備,其他經濟服務支出,2.6.13.1
2019,6103419800,900000,無細項,行政院主管,國家發展委員會,第一預備金,其他經濟服務支出,2.6.14
2019,3303420100,189447000,無細項,行政院主管,檔案管理局,一般行政,行政支出,2.7.1
2019,3303421000,2906000,無細項,行政院主管,檔案管理局,檔案管理綜合企劃與管考,行政支出,2.7.2
2019,3303421100,676000,無細項,行政院主管,檔案管理局,檔案徵集作業,行政支出,2.7.3
2019,3303421200,5708000,無細項,行政院主管,檔案管理局,檔案典藏維護,行政支出,2.7.4
2019,3303421300,5233000,無細項,行政院主管,檔案管理局,檔案應用服務,行政支出,2.7.5
2019,3303421400,1809000,無細項,行政院主管,檔案管理局,檔案資訊作業,行政支出,2.7.6
2019,3303421600,137310000,無細項,行政院主管,檔案管理局,文書檔案數位變革計畫,行政支出,2.7.7
2019,3303421700,31290000,無細項,行政院主管,檔案管理局,深化國家記憶第1期計畫,行政支出,2.7.8
2019,3303422000,27850000,無細項,行政院主管,檔案管理局,國家檔案典藏及服務建設計畫,行政支出,2.7.9
2019,3303429000,2327000,其他設備,行政院主管,檔案管理局,一般建築及設備,行政支出,2.7.10.1
2019,3303429800,77000,無細項,行政院主管,檔案管理局,第一預備金,行政支出,2.7.11
2019,3803610100,277398000,無細項,行政院主管,原住民族委員會,一般行政,民政支出,2.8.1
2019,3803610200,64269000,無細項,行政院主管,原住民族委員會,綜合規劃發展,民政支出,2.8.2
2019,3803610500,453509000,無細項,行政院主管,原住民族委員會,經濟發展業務,民政支出,2.8.3
2019,3803610600,106282000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.8.4
2019,3803610700,891718000,無細項,行政院主管,原住民族委員會,公共建設業務,民政支出,2.8.5
2019,3803610800,590000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.8.6
2019,3803610900,1050000000,無細項,行政院主管,原住民族委員會,促進原住民族經濟事業,民政支出,2.8.7
2019,3803619800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.8.8
2019,5103610300,1892131000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.8.9
2019,6803610400,2520820000,無細項,行政院主管,原住民族委員會,社會服務推展,福利服務支出,2.8.10
2019,6803610900,334286000,無細項,行政院主管,原住民族委員會,促進原住民就業,福利服務支出,2.8.11
2019,5303620100,50541000,無細項,行政院主管,原住民族文化發展中心,一般行政,文化支出,2.9.1
2019,5303620200,22031000,無細項,行政院主管,原住民族文化發展中心,藝術展演及文化推廣業務,文化支出,2.9.2
2019,5303620700,169900000,無細項,行政院主管,原住民族文化發展中心,公共建設及社會服務推展業務,文化支出,2.9.3
2019,5303629000,3990000,營建工程,行政院主管,原住民族文化發展中心,一般建築及設備,文化支出,2.9.4.1
2019,5303629800,500000,無細項,行政院主管,原住民族文化發展中心,第一預備金,文化支出,2.9.5
2019,5303640100,137428000,無細項,行政院主管,客家委員會及所屬,一般行政,文化支出,2.10.1
2019,5303641000,115738000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,文化支出,2.10.2
2019,5303642000,814295000,無細項,行政院主管,客家委員會及所屬,客家文化產業發展,文化支出,2.10.3
2019,5303643000,746577000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,2.10.4
2019,5303644000,732364000,無細項,行政院主管,客家委員會及所屬,傳播行銷推展,文化支出,2.10.5
2019,5303645000,379494000,無細項,行政院主管,客家委員會及所屬,客家文化發展中心規劃與營運,文化支出,2.10.6
2019,5303649000,1080000,交通及運輸設備,行政院主管,客家委員會及所屬,一般建築及設備,文化支出,2.10.7.1
2019,5303649800,2000000,無細項,行政院主管,客家委員會及所屬,第一預備金,文化支出,2.10.8
2019,3803670100,94160000,無細項,行政院主管,中央選舉委員會及所屬,一般行政,民政支出,2.11.1
2019,3803671000,1210139000,無細項,行政院主管,中央選舉委員會及所屬,選舉業務,民政支出,2.11.2
2019,3803671100,330942000,無細項,行政院主管,中央選舉委員會及所屬,地方選舉委員會行政業務,民政支出,2.11.3
2019,3803671300,0,無細項,行政院主管,中央選舉委員會及所屬,政黨競選經費補助,民政支出,2.11.4
2019,3803679000,140000,交通及運輸設備,行政院主管,中央選舉委員會及所屬,一般建築及設備,民政支出,2.11.5.1
2019,3803679800,1000000,無細項,行政院主管,中央選舉委員會及所屬,第一預備金,民政支出,2.11.6
2019,6103820100,300037000,無細項,行政院主管,公平交易委員會,一般行政,其他經濟服務支出,2.12.1
2019,6103821000,5543000,限制競爭行為調查處理,行政院主管,公平交易委員會,公平交易業務,其他經濟服務支出,2.12.2.1
2019,6103829000,1241000,其他設備,行政院主管,公平交易委員會,一般建築及設備,其他經濟服務支出,2.12.3.1
2019,6103829800,500000,無細項,行政院主管,公平交易委員會,第一預備金,其他經濟服務支出,2.12.4
2019,5203851100,55477000,無細項,行政院主管,國家通訊傳播委員會,數位經濟匯流政策法制革新,科學支出,2.13.1
2019,5203851200,129000000,無細項,行政院主管,國家通訊傳播委員會,數位匯流物聯網資安防護,科學支出,2.13.2
2019,5203851300,22500000,無細項,行政院主管,國家通訊傳播委員會,新世代通訊技術與網路治理,科學支出,2.13.3
2019,6003850100,671390000,無細項,行政院主管,國家通訊傳播委員會,一般行政,交通支出,2.13.4
2019,6003859800,57000,無細項,行政院主管,國家通訊傳播委員會,第一預備金,交通支出,2.13.5
2019,3303900100,430821000,無細項,行政院主管,大陸委員會,一般行政,行政支出,2.14.1
2019,3303901000,30630000,無細項,行政院主管,大陸委員會,綜合規劃業務,行政支出,2.14.2
2019,3303901200,28890000,無細項,行政院主管,大陸委員會,經濟業務,行政支出,2.14.3
2019,3303901300,195374000,無細項,行政院主管,大陸委員會,法政業務,行政支出,2.14.4
2019,3303901400,171264000,無細項,行政院主管,大陸委員會,港澳蒙藏業務,行政支出,2.14.5
2019,3303901500,43296000,無細項,行政院主管,大陸委員會,聯絡業務,行政支出,2.14.6
2019,3303909000,1880000,交通及運輸設備,行政院主管,大陸委員會,一般建築及設備,行政支出,2.14.7.1
2019,3303909800,1620000,無細項,行政院主管,大陸委員會,第一預備金,行政支出,2.14.8
2019,5303901100,44499000,無細項,行政院主管,大陸委員會,文教業務,文化支出,2.14.9
2019,3303910100,47896000,無細項,行政院主管,飛航安全調查委員會,一般行政,行政支出,2.15.1
2019,3303910200,5181000,無細項,行政院主管,飛航安全調查委員會,飛航安全業務,行政支出,2.15.2
2019,3303910300,8427000,無細項,行政院主管,飛航安全調查委員會,精進飛安與科技研析,行政支出,2.15.3
2019,3303919800,30000,無細項,行政院主管,飛航安全調查委員會,第一預備金,行政支出,2.15.4
2019,3303920100,77511000,無細項,行政院主管,促進轉型正義委員會,一般行政,行政支出,2.16.1
2019,3303920200,81643000,無細項,行政院主管,促進轉型正義委員會,促進轉型正義業務,行政支出,2.16.2
2019,3303929800,911000,無細項,行政院主管,促進轉型正義委員會,第一預備金,行政支出,2.16.3
2019,3303940100,38894000,無細項,行政院主管,不當黨產處理委員會,一般行政,行政支出,2.17.1
2019,3303940200,13606000,無細項,行政院主管,不當黨產處理委員會,黨產處理業務,行政支出,2.17.2
2019,3303949800,400000,無細項,行政院主管,不當黨產處理委員會,第一預備金,行政支出,2.17.3
2019,3303950100,278825000,無細項,行政院主管,公共工程委員會,一般行政,行政支出,2.18.1
2019,3303951000,78104000,無細項,行政院主管,公共工程委員會,公共工程企劃及法規業務,行政支出,2.18.2
2019,3303952000,15977000,無細項,行政院主管,公共工程委員會,公共工程技術業務,行政支出,2.18.3
2019,3303953000,13024000,無細項,行政院主管,公共工程委員會,公共工程管理業務,行政支出,2.18.4
2019,3303959800,1100000,無細項,行政院主管,公共工程委員會,第一預備金,行政支出,2.18.5
2019,3404010100,1728093000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1
2019,3404010200,301668000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1
2019,3404010300,11148000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3
2019,3404010400,3086000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4
2019,3404010500,50361000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5
2019,3404010600,121393000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6
2019,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7
2019,3404019000,0,土地購置,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1
2019,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9
2019,3505010100,1308593000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1
2019,3505011000,5371000,無細項,司法院主管,司法院,大法官釋憲業務,司法支出,4.1.2
2019,3505011300,3936000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3
2019,3505011400,51942000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4
2019,3505011500,5018000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5
2019,3505011600,25037000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6
2019,3505011700,12479000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7
2019,3505019000,115000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.1
2019,3505019800,3000000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.9
2019,6805011900,1355215000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.10
2019,7505011900,323821000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.11
2019,3505050100,473291000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1
2019,3505051000,7740000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2
2019,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,4.2.3
2019,3505100100,157071000,無細項,司法院主管,最高行政法院,一般行政,司法支出,4.3.1
2019,3505101000,3103000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,4.3.2
2019,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,4.3.3
2019,3505110100,285952000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,4.4.1
2019,3505111000,6206000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,4.4.2
2019,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,4.4.3
2019,3505120100,124807000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,4.5.1
2019,3505121000,2932000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,4.5.2
2019,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,4.5.3
2019,3505130100,150679000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,4.6.1
2019,3505131000,4420000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,4.6.2
2019,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,4.6.3
2019,3505200100,89053000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,4.7.1
2019,3505201000,1278000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,4.7.2
2019,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,4.7.3
2019,3505250100,101009000,無細項,司法院主管,法官學院,一般行政,司法支出,4.8.1
2019,3505251000,64998000,無細項,司法院主管,法官學院,研習業務,司法支出,4.8.2
2019,3505259800,300000,無細項,司法院主管,法官學院,第一預備金,司法支出,4.8.3
2019,3505260100,207869000,無細項,司法院主管,智慧財產法院,一般行政,司法支出,4.9.1
2019,3505261000,6005000,無細項,司法院主管,智慧財產法院,審判業務,司法支出,4.9.2
2019,3505269800,200000,無細項,司法院主管,智慧財產法院,第一預備金,司法支出,4.9.3
2019,3505300100,1588860000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,4.10.1
2019,3505301000,55111000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,4.10.2
2019,3505301500,30407000,無細項,司法院主管,臺灣高等法院,刑事補償,司法支出,4.10.3
2019,3505308500,103756000,無細項,司法院主管,臺灣高等法院,司法機關擴遷建計畫,司法支出,4.10.4
2019,3505309000,547000,交通及運輸設備,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.5.1
2019,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,4.10.6
2019,3505310100,666864000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,4.11.1
2019,3505311000,18069000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,4.11.2
2019,3505319000,3630000,交通及運輸設備,司法院主管,臺灣高等法院臺中分院,一般建築及設備,司法支出,4.11.3.1
2019,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,4.11.4
2019,3505320100,401944000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,4.12.1
2019,3505321000,16154000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,4.12.2
2019,3505329000,2089000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2019,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2019,3505330100,495437000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2019,3505331000,21436000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2019,3505339000,4200000,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2019,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2019,3505340100,147205000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2019,3505341000,6589000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2019,3505349000,4550000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2019,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2019,3505410100,1519453000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2019,3505411000,150090000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2019,3505419000,7985000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.3.1
2019,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.4
2019,3505420100,681461000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2019,3505421000,89030000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2019,3505429000,1726000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.3.1
2019,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.4
2019,3505430100,1229765000,無細項,司法院主管,臺灣新北地方法院,一般行政,司法支出,4.17.1
2019,3505431000,129619000,無細項,司法院主管,臺灣新北地方法院,審判業務,司法支出,4.17.2
2019,3505439000,3681000,交通及運輸設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.3.1
2019,3505439800,561000,無細項,司法院主管,臺灣新北地方法院,第一預備金,司法支出,4.17.4
2019,3505470100,965651000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2019,3505471000,123255000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2019,3505478500,545000000,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.3
2019,3505479000,6355000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.4.1
2019,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.5
2019,3505480100,485386000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2019,3505481000,50585000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2019,3505489000,1350000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.3.1
2019,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.4
2019,3505490100,306510000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2019,3505491000,32493000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2019,3505499000,3150000,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.3.1
2019,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.4
2019,3505500100,1309118000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2019,3505501000,139085000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2019,3505509000,3063000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.3.1
2019,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.4
2019,3505510100,288680000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2019,3505511000,31291000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2019,3505519000,0,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.3.1
2019,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.4
2019,3505520100,590243000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2019,3505521000,53878000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2019,3505529000,4450000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.3.1
2019,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.4
2019,3505530100,388098000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2019,3505531000,41233000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2019,3505539000,1270000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.3.1
2019,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.4
2019,3505540100,459405000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2019,3505541000,47580000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2019,3505549000,2167000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.3.1
2019,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.4
2019,3505560100,889554000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2019,3505561000,114066000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2019,3505569000,240000,交通及運輸設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.3.1
2019,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.4
2019,3505570100,484355000,無細項,司法院主管,臺灣橋頭地方法院,一般行政,司法支出,4.27.1
2019,3505571000,54974000,無細項,司法院主管,臺灣橋頭地方法院,審判業務,司法支出,4.27.2
2019,3505579000,4244000,交通及運輸設備,司法院主管,臺灣橋頭地方法院,一般建築及設備,司法支出,4.27.3.1
