year,code,amount,name,topname,depname,depcat,cat,ref
2018,5202409800,7375000,無細項,總統府主管,中央研究院,第一預備金,科學支出,1.5.7
2018,3303010100,883310000,無細項,行政院主管,行政院,一般行政,行政支出,2.1.1
2018,3303010700,11245000,無細項,行政院主管,行政院,施政及法制業務,行政支出,2.1.2
2018,3303011100,6150000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.3
2018,3303011500,40323000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.4
2018,3303011600,197551000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.5
2018,3303011800,8090000,無細項,行政院主管,行政院,國土及資通安全業務,行政支出,2.1.6
2018,3303011900,7677000,無細項,行政院主管,行政院,災害防救業務,行政支出,2.1.7
2018,3303012000,14475000,無細項,行政院主管,行政院,性別平等業務,行政支出,2.1.8
2018,3303012200,15553000,無細項,行政院主管,行政院,消保及食安業務,行政支出,2.1.9
2018,3303012300,60928000,無細項,行政院主管,行政院,資訊管理,行政支出,2.1.10
2018,3303012400,54420000,無細項,行政院主管,行政院,新聞傳播業務,行政支出,2.1.11
2018,3303019000,12266000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.12.1
2018,3303019800,3800000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.13
2018,3303100100,814668000,無細項,行政院主管,主計總處,一般行政,行政支出,2.2.1
2018,3303101000,3776000,無細項,行政院主管,主計總處,中央總預算核編及執行,行政支出,2.2.2
2018,3303101100,1870000,無細項,行政院主管,主計總處,特種基金預算核編及執行,行政支出,2.2.3
2018,3303101200,2211000,無細項,行政院主管,主計總處,會計及決算業務,行政支出,2.2.4
2018,3303101300,27576000,無細項,行政院主管,主計總處,綜合統計業務,行政支出,2.2.5
2018,3303101400,93263000,無細項,行政院主管,主計總處,國勢普查業務,行政支出,2.2.6
2018,3303101500,15644000,無細項,行政院主管,主計總處,主計訓練業務,行政支出,2.2.7
2018,3303101600,79070000,無細項,行政院主管,主計總處,主計資訊業務,行政支出,2.2.8
2018,3303109000,25241000,營建工程,行政院主管,主計總處,一般建築及設備,行政支出,2.2.9.1
2018,3303109800,1850000,無細項,行政院主管,主計總處,第一預備金,行政支出,2.2.10
2018,3303300100,345242000,無細項,行政院主管,人事行政總處,一般行政,行政支出,2.3.1
2018,3303300200,211359000,無細項,行政院主管,人事行政總處,人事行政之政策規劃執行及發展,行政支出,2.3.2
2018,3303300300,0,交通及運輸設備,行政院主管,人事行政總處,一般建築及設備,行政支出,2.3.3.1
2018,3303309800,2000000,無細項,行政院主管,人事行政總處,第一預備金,行政支出,2.3.4
2018,7503303400,7142000,無細項,行政院主管,人事行政總處,第一屆資深中央民代自願退職給付,退休撫卹給付支出,2.3.5
2018,7503303600,9133000,無細項,行政院主管,人事行政總處,因公傷亡慰問給付,退休撫卹給付支出,2.3.6
2018,7503304300,20000000,無細項,行政院主管,人事行政總處,公教員工資遣退職給付,退休撫卹給付支出,2.3.7
2018,8903304500,1691500000,無細項,行政院主管,人事行政總處,公教人員婚喪生育及子女教育補助,其他支出,2.3.8
2018,3303340100,128240000,無細項,行政院主管,公務人力發展學院,一般行政,行政支出,2.4.1
2018,3303341000,92221000,無細項,行政院主管,公務人力發展學院,訓練輔導及研究,行政支出,2.4.2
2018,3303349000,16700000,營建工程,行政院主管,公務人力發展學院,一般建築及設備,行政支出,2.4.3.1
2018,3303349800,1200000,無細項,行政院主管,公務人力發展學院,第一預備金,行政支出,2.4.4
2018,5303400100,708073000,無細項,行政院主管,國立故宮博物院,一般行政,文化支出,2.5.1
2018,5303400200,97727000,無細項,行政院主管,國立故宮博物院,文物研究、展覽與推廣,文化支出,2.5.2
2018,5303400300,27312000,無細項,行政院主管,國立故宮博物院,文物徵集與管理,文化支出,2.5.3
2018,5303400400,69042000,無細項,行政院主管,國立故宮博物院,南院文物研究、展覽與推廣,文化支出,2.5.4
2018,5303400500,25131000,無細項,行政院主管,國立故宮博物院,南院文物徵集與管理,文化支出,2.5.5
2018,5303400600,131632000,無細項,行政院主管,國立故宮博物院,安全管理維護,文化支出,2.5.6
2018,5303400700,463050000,無細項,行政院主管,國立故宮博物院,新故宮計畫,文化支出,2.5.7
2018,5303409000,1680000,交通及運輸設備,行政院主管,國立故宮博物院,一般建築及設備,文化支出,2.5.8.1
2018,5303409800,3600000,無細項,行政院主管,國立故宮博物院,第一預備金,文化支出,2.5.9
2018,6103410100,692804000,無細項,行政院主管,國家發展委員會,一般行政,其他經濟服務支出,2.6.1
2018,6103411000,20058000,無細項,行政院主管,國家發展委員會,規劃及推動國家發展計畫綜合業務,其他經濟服務支出,2.6.2
2018,6103411100,15901000,無細項,行政院主管,國家發展委員會,研擬經濟政策、協調推動財經措施,其他經濟服務支出,2.6.3
2018,6103411200,17873000,無細項,行政院主管,國家發展委員會,促進社會發展及計畫審議協調,其他經濟服務支出,2.6.4
2018,6103411300,509487000,無細項,行政院主管,國家發展委員會,促進產業發展,其他經濟服務支出,2.6.5
2018,6103411400,6236000,無細項,行政院主管,國家發展委員會,促進人力資源發展、完善老年經濟安全制度,其他經濟服務支出,2.6.6
2018,6103411500,14837000,無細項,行政院主管,國家發展委員會,健全國土規劃及經營管理,其他經濟服務支出,2.6.7
2018,6103411600,11725000,無細項,行政院主管,國家發展委員會,管制考核,其他經濟服務支出,2.6.8
2018,6103411700,193481000,無細項,行政院主管,國家發展委員會,健全資訊管理，提升應用效率,其他經濟服務支出,2.6.9
2018,6103411800,389881000,無細項,行政院主管,國家發展委員會,深化推動政府資通訊應用建設,其他經濟服務支出,2.6.10
2018,6103411900,6084000,無細項,行政院主管,國家發展委員會,推動法規鬆綁與革新、強化經貿競爭力,其他經濟服務支出,2.6.11
2018,6103418100,1150000000,花東地區永續發展基金,行政院主管,國家發展委員會,非營業特種基金,其他經濟服務支出,2.6.12.1
2018,6103419000,900000,營建工程,行政院主管,國家發展委員會,一般建築及設備,其他經濟服務支出,2.6.13.1
2018,6103419800,900000,無細項,行政院主管,國家發展委員會,第一預備金,其他經濟服務支出,2.6.14
2018,3303420100,155199000,無細項,行政院主管,檔案管理局,一般行政,行政支出,2.7.1
2018,3303421000,1973000,無細項,行政院主管,檔案管理局,檔案管理綜合企劃與管考,行政支出,2.7.2
2018,3303421100,676000,無細項,行政院主管,檔案管理局,檔案徵集作業,行政支出,2.7.3
2018,3303421200,5305000,無細項,行政院主管,檔案管理局,檔案典藏維護,行政支出,2.7.4
2018,3303421300,4503000,無細項,行政院主管,檔案管理局,檔案應用服務,行政支出,2.7.5
2018,3303421400,1429000,無細項,行政院主管,檔案管理局,檔案資訊作業,行政支出,2.7.6
2018,3303421600,108044000,無細項,行政院主管,檔案管理局,文書檔案數位變革計畫,行政支出,2.7.7
2018,3303421700,31365000,無細項,行政院主管,檔案管理局,深化國家記憶第1期計畫,行政支出,2.7.8
2018,3303422000,27022000,無細項,行政院主管,檔案管理局,國家檔案典藏及服務建設計畫,行政支出,2.7.9
2018,3303429000,1252000,其他設備,行政院主管,檔案管理局,一般建築及設備,行政支出,2.7.10.1
2018,3303429800,77000,無細項,行政院主管,檔案管理局,第一預備金,行政支出,2.7.11
2018,3803610100,271303000,無細項,行政院主管,原住民族委員會,一般行政,民政支出,2.8.1
2018,3803610200,66316000,無細項,行政院主管,原住民族委員會,綜合規劃發展,民政支出,2.8.2
2018,3803610500,309066000,無細項,行政院主管,原住民族委員會,經濟發展業務,民政支出,2.8.3
2018,3803610600,94213000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.8.4
2018,3803610700,881316000,無細項,行政院主管,原住民族委員會,公共建設業務,民政支出,2.8.5
2018,3803610800,590000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.8.6
2018,3803610900,1050000000,無細項,行政院主管,原住民族委員會,促進原住民族經濟事業,民政支出,2.8.7
2018,3803619800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.8.8
2018,5103610300,2018027000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.8.9
2018,6803610400,2475989000,無細項,行政院主管,原住民族委員會,社會服務推展,福利服務支出,2.8.10
2018,6803610900,306380000,無細項,行政院主管,原住民族委員會,促進原住民就業,福利服務支出,2.8.11
2018,5303620100,60018000,無細項,行政院主管,原住民族文化發展中心,一般行政,文化支出,2.9.1
2018,5303620200,22434000,無細項,行政院主管,原住民族文化發展中心,藝術展演及文化推廣業務,文化支出,2.9.2
2018,5303620700,59400000,無細項,行政院主管,原住民族文化發展中心,公共建設及社會服務推展業務,文化支出,2.9.3
2018,5303629000,4987000,營建工程,行政院主管,原住民族文化發展中心,一般建築及設備,文化支出,2.9.4.1
2018,5303629800,500000,無細項,行政院主管,原住民族文化發展中心,第一預備金,文化支出,2.9.5
2018,5303640100,130184000,無細項,行政院主管,客家委員會及所屬,一般行政,文化支出,2.10.1
2018,5303641000,110338000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,文化支出,2.10.2
2018,5303642000,559198000,無細項,行政院主管,客家委員會及所屬,客家文化產業發展,文化支出,2.10.3
2018,5303643000,621395000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,2.10.4
2018,5303644000,733764000,無細項,行政院主管,客家委員會及所屬,傳播行銷推展,文化支出,2.10.5
2018,5303645000,364910000,無細項,行政院主管,客家委員會及所屬,客家文化發展中心規劃與營運,文化支出,2.10.6
2018,5303649800,2000000,無細項,行政院主管,客家委員會及所屬,第一預備金,文化支出,2.10.7
2018,3803670100,86569000,無細項,行政院主管,中央選舉委員會及所屬,一般行政,民政支出,2.11.1
2018,3803671000,35499000,無細項,行政院主管,中央選舉委員會及所屬,選舉業務,民政支出,2.11.2
2018,3803671100,329153000,無細項,行政院主管,中央選舉委員會及所屬,地方選舉委員會行政業務,民政支出,2.11.3
2018,3803671300,535057000,無細項,行政院主管,中央選舉委員會及所屬,政黨競選經費補助,民政支出,2.11.4
2018,3803679000,983000,交通及運輸設備,行政院主管,中央選舉委員會及所屬,一般建築及設備,民政支出,2.11.5.1
2018,3803679800,1100000,無細項,行政院主管,中央選舉委員會及所屬,第一預備金,民政支出,2.11.6
2018,6103820100,289642000,無細項,行政院主管,公平交易委員會,一般行政,其他經濟服務支出,2.12.1
2018,6103821000,5521000,限制競爭行為調查處理,行政院主管,公平交易委員會,公平交易業務,其他經濟服務支出,2.12.2.1
2018,6103829000,0,交通及運輸設備,行政院主管,公平交易委員會,一般建築及設備,其他經濟服務支出,2.12.3.1
2018,6103829800,500000,無細項,行政院主管,公平交易委員會,第一預備金,其他經濟服務支出,2.12.4
2018,5203851000,0,無細項,行政院主管,國家通訊傳播委員會,加速行動寬頻建設與服務,科學支出,2.13.1
2018,5203851100,61477000,無細項,行政院主管,國家通訊傳播委員會,數位經濟匯流政策法制革新,科學支出,2.13.2
2018,5203851200,222542000,無細項,行政院主管,國家通訊傳播委員會,數位匯流物聯網資安防護,科學支出,2.13.3
2018,6003850100,660598000,無細項,行政院主管,國家通訊傳播委員會,一般行政,交通支出,2.13.4
2018,6003859800,57000,無細項,行政院主管,國家通訊傳播委員會,第一預備金,交通支出,2.13.5
2018,3303900100,411084000,無細項,行政院主管,大陸委員會,一般行政,行政支出,2.14.1
2018,3303901000,24070000,無細項,行政院主管,大陸委員會,企劃業務,行政支出,2.14.2
2018,3303901200,26093000,無細項,行政院主管,大陸委員會,經濟業務,行政支出,2.14.3
2018,3303901300,178340000,無細項,行政院主管,大陸委員會,法政業務,行政支出,2.14.4
2018,3303901400,163039000,無細項,行政院主管,大陸委員會,港澳業務,行政支出,2.14.5
2018,3303901500,44199000,無細項,行政院主管,大陸委員會,聯絡業務,行政支出,2.14.6
2018,3303909000,0,交通及運輸設備,行政院主管,大陸委員會,一般建築及設備,行政支出,2.14.7.1
2018,3303909800,1620000,無細項,行政院主管,大陸委員會,第一預備金,行政支出,2.14.8
2018,5303901100,41130000,無細項,行政院主管,大陸委員會,文教業務,文化支出,2.14.9
2018,3303910100,46681000,無細項,行政院主管,飛航安全調查委員會,一般行政,行政支出,2.15.1
2018,3303910200,4482000,無細項,行政院主管,飛航安全調查委員會,飛航安全業務,行政支出,2.15.2
2018,3303910300,8906000,無細項,行政院主管,飛航安全調查委員會,精進飛安與科技研析,行政支出,2.15.3
2018,3303919800,30000,無細項,行政院主管,飛航安全調查委員會,第一預備金,行政支出,2.15.4
2018,3303940100,31961000,無細項,行政院主管,不當黨產處理委員會,一般行政,行政支出,2.16.1
2018,3303940200,14424000,無細項,行政院主管,不當黨產處理委員會,黨產處理業務,行政支出,2.16.2
2018,3303949800,400000,無細項,行政院主管,不當黨產處理委員會,第一預備金,行政支出,2.16.3
2018,3303950100,273520000,無細項,行政院主管,公共工程委員會,一般行政,行政支出,2.17.1
2018,3303951000,73533000,無細項,行政院主管,公共工程委員會,公共工程企劃及法規業務,行政支出,2.17.2
2018,3303952000,13635000,無細項,行政院主管,公共工程委員會,公共工程技術業務,行政支出,2.17.3
2018,3303953000,13861000,無細項,行政院主管,公共工程委員會,公共工程管理業務,行政支出,2.17.4
2018,3303959800,1208000,無細項,行政院主管,公共工程委員會,第一預備金,行政支出,2.17.5
2018,3404010100,1719979000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1
2018,3404010200,292725000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1
2018,3404010300,11264000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3
2018,3404010400,4486000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4
2018,3404010500,47403000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5
2018,3404010600,122733000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6
2018,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7
2018,3404019000,94880000,土地購置,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1
2018,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9
2018,3505010100,1171473000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1
2018,3505011000,7880000,無細項,司法院主管,司法院,大法官釋憲業務,司法支出,4.1.2
2018,3505011300,3955000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3
2018,3505011400,31171000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4
2018,3505011500,4551000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5
2018,3505011600,25066000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6
2018,3505011700,44436000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7
2018,3505011800,0,無細項,司法院主管,司法院,司法機關擴遷建計畫,司法支出,4.1.8
2018,3505019000,956000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.9.1
2018,3505019800,3000000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.10
2018,6805011900,1374440000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.11
2018,7505011900,292434000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.12
2018,3505050100,471193000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1
2018,3505051000,7436000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2
2018,3505059000,0,交通及運輸設備,司法院主管,最高法院,一般建築及設備,司法支出,4.2.3.1
2018,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,4.2.4
2018,3505100100,155208000,無細項,司法院主管,最高行政法院,一般行政,司法支出,4.3.1
2018,3505101000,2901000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,4.3.2
2018,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,4.3.3
2018,3505110100,274290000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,4.4.1
2018,3505111000,4605000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,4.4.2
2018,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,4.4.3
2018,3505120100,124984000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,4.5.1
2018,3505121000,2513000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,4.5.2
2018,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,4.5.3
2018,3505130100,151180000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,4.6.1
2018,3505131000,5205000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,4.6.2
2018,3505139000,0,交通及運輸設備,司法院主管,高雄高等行政法院,一般建築及設備,司法支出,4.6.3.1
2018,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,4.6.4
2018,3505200100,91929000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,4.7.1
2018,3505201000,1278000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,4.7.2
2018,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,4.7.3
2018,3505250100,104910000,無細項,司法院主管,法官學院,一般行政,司法支出,4.8.1
2018,3505251000,64934000,無細項,司法院主管,法官學院,研習業務,司法支出,4.8.2
2018,3505259000,0,交通及運輸設備,司法院主管,法官學院,一般建築及設備,司法支出,4.8.3.1
2018,3505259800,300000,無細項,司法院主管,法官學院,第一預備金,司法支出,4.8.4
2018,3505260100,205698000,無細項,司法院主管,智慧財產法院,一般行政,司法支出,4.9.1
2018,3505261000,6234000,無細項,司法院主管,智慧財產法院,審判業務,司法支出,4.9.2
2018,3505269800,200000,無細項,司法院主管,智慧財產法院,第一預備金,司法支出,4.9.3
2018,3505300100,1506180000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,4.10.1
2018,3505301000,55273000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,4.10.2
2018,3505301500,32763000,無細項,司法院主管,臺灣高等法院,刑事補償,司法支出,4.10.3
2018,3505308500,63712000,無細項,司法院主管,臺灣高等法院,司法機關擴遷建計畫,司法支出,4.10.4
2018,3505309000,3150000,交通及運輸設備,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.5.1
2018,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,4.10.6
2018,3505310100,648775000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,4.11.1
2018,3505311000,15535000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,4.11.2
2018,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,4.11.3
2018,3505320100,391872000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,4.12.1
2018,3505321000,17229000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,4.12.2
2018,3505329000,0,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2018,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2018,3505330100,483417000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2018,3505331000,19252000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2018,3505339000,3150000,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2018,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2018,3505340100,141221000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2018,3505341000,6572000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2018,3505349000,3213000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2018,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2018,3505410100,1497401000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2018,3505411000,152810000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2018,3505419000,1333000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.3.1
2018,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.4
2018,3505420100,668076000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2018,3505421000,89160000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2018,3505429000,1270000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.3.1
2018,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.4
2018,3505430100,1170494000,無細項,司法院主管,臺灣新北地方法院,一般行政,司法支出,4.17.1
2018,3505431000,135756000,無細項,司法院主管,臺灣新北地方法院,審判業務,司法支出,4.17.2
2018,3505439000,6300000,交通及運輸設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.3.1
2018,3505439800,561000,無細項,司法院主管,臺灣新北地方法院,第一預備金,司法支出,4.17.4
2018,3505470100,917692000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2018,3505471000,127868000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2018,3505478500,550000000,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.3
2018,3505479000,3810000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.4.1
2018,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.5
2018,3505480100,457013000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2018,3505481000,50833000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2018,3505489000,635000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.3.1
2018,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.4
2018,3505490100,295655000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2018,3505491000,33023000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2018,3505499000,0,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.3.1
2018,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.4
2018,3505500100,1244394000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2018,3505501000,137318000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2018,3505509000,5391000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.3.1
2018,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.4
2018,3505510100,283681000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2018,3505511000,33050000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2018,3505519000,189000,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.3.1
2018,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.4
2018,3505520100,568455000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2018,3505521000,57334000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2018,3505529000,0,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.3.1
2018,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.4
2018,3505530100,367794000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2018,3505531000,42952000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2018,3505539000,3785000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.3.1
2018,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.4
2018,3505540100,460928000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2018,3505541000,50296000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2018,3505549000,3392000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.3.1
2018,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.4
2018,3505560100,860186000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2018,3505561000,110421000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2018,3505569000,3679000,交通及運輸設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.3.1
2018,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.4
2018,3505570100,457724000,無細項,司法院主管,臺灣橋頭地方法院,一般行政,司法支出,4.27.1
2018,3505571000,55323000,無細項,司法院主管,臺灣橋頭地方法院,審判業務,司法支出,4.27.2
2018,3505579000,0,交通及運輸設備,司法院主管,臺灣橋頭地方法院,一般建築及設備,司法支出,4.27.3.1
2018,3505579800,263000,無細項,司法院主管,臺灣橋頭地方法院,第一預備金,司法支出,4.27.4
